antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'BD0211EN', 'ML0101ENv3', 'DV0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.027197454106137844,0.2233845065857324,0.0234846922238265,0.8634886240520042,3.86548126031564,0.017409202357938795,5.689016670010861,0.7620251444218294
"frozenset({'BC0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.04702831717594366,0.44010961487462064,0.04411114712555618,0.9379699248120301,2.1312188898196216,0.023413532565050108,9.026111663233396,0.5569787111404715
"frozenset({'DA0101EN', 'BC0101EN'})",frozenset({'DV0101EN'}),0.05893272829065622,0.1976898370510063,0.038983999764269084,0.6615,3.346150767625577,0.027333598311518027,2.3701925050191837,0.7450574166340473
"frozenset({'BC0101EN', 'DV0101EN'})",frozenset({'DA0101EN'}),0.04702831717594366,0.2446592214986593,0.038983999764269084,0.8289473684210525,3.388171364820578,0.02747808829561068,4.415838397392451,0.7396395454587842
"frozenset({'BC0101EN', 'DV0101EN'})",frozenset({'DS0101EN'}),0.04702831717594366,0.426584553731915,0.031234345994047796,0.6641604010025063,1.5569255735872112,0.011172792298784914,1.707408679559447,0.3753611427284603
"frozenset({'DA0101EN', 'PY0101EN', 'BC0101EN'})",frozenset({'DV0101EN'}),0.05457170639714765,0.1976898370510063,0.03774641247016531,0.691684665226782,3.4988377528396626,0.026958140724917833,2.6022389173056686,0.7554150962929388
"frozenset({'DA0101EN', 'BC0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.038983999764269084,0.44010961487462064,0.03774641247016531,0.9682539682539684,2.2000291189498475,0.02058917934764054,17.63654713144951,0.5675873882984981
"frozenset({'PY0101EN', 'BC0101EN', 'DV0101EN'})",frozenset({'DA0101EN'}),0.04411114712555618,0.2446592214986593,0.03774641247016531,0.8557114228456915,3.4975645618588738,0.026954213555013914,5.234931228780129,0.7470395354276822
"frozenset({'DA0101EN', 'BC0101EN'})","frozenset({'PY0101EN', 'DV0101EN'})",0.05893272829065622,0.18163066859180246,0.03774641247016531,0.6405000000000001,3.5263868429591176,0.02704242162879439,2.276409823110425,0.7612884284749026
"frozenset({'BC0101EN', 'DV0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.04702831717594366,0.2233845065857324,0.03774641247016531,0.8026315789473685,3.5930494518845593,0.02724101504225981,3.934851833298957,0.7572993930964148
"frozenset({'BC0101EN', 'DV0101EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.02681439137224858,0.44010961487462064,0.025282140436691518,0.9428571428571428,2.142323437141327,0.013480868976753844,9.798081739694135,0.5479089193323001
"frozenset({'DA0101EN', 'BC0101EN', 'BD0101EN'})",frozenset({'DV0101EN'}),0.031971005097681,0.1976898370510063,0.022806965848483955,0.7133640552995392,3.6085014077657562,0.016486623060366506,2.799056356268997,0.7467510306185661
"frozenset({'BC0101EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DA0101EN'}),0.02681439137224858,0.2446592214986593,0.022806965848483955,0.8505494505494505,3.4764659404187284,0.01624657773038925,5.05411844438397,0.7319791363248408
"frozenset({'BC0101EN', 'DS0101EN', 'DV0101EN'})",frozenset({'BD0101EN'}),0.031234345994047796,0.3916374458555559,0.021127383092200254,0.6764150943396227,1.7271461181704744,0.008894843604122661,1.8800708670353086,0.4345841431116674
"frozenset({'BC0101EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.02681439137224858,0.426584553731915,0.021127383092200254,0.7879120879120879,1.8470244199400792,0.009688777915076682,2.7036686844764626,0.4712242327069451
"frozenset({'DA0101EN', 'PY0101EN', 'BC0101EN', 'BD0101EN'})",frozenset({'DV0101EN'}),0.02976102778678139,0.1976898370510063,0.022011374016560097,0.7396039603960396,3.7412341040334467,0.016127921282920815,3.0811150744429034,0.7551835590710195
"frozenset({'PY0101EN', 'BC0101EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DA0101EN'}),0.025282140436691518,0.2446592214986593,0.022011374016560097,0.8706293706293706,3.558538955925443,0.01582586521949938,5.838580071659012,0.7376347798764817
"frozenset({'DA0101EN', 'BC0101EN', 'DV0101EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.022806965848483955,0.44010961487462064,0.022011374016560097,0.9651162790697675,2.1928997832612946,0.011973809060525198,16.0501910402609,0.5566789668701038
"frozenset({'DA0101EN', 'BC0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DV0101EN'})",0.031971005097681,0.18163066859180246,0.022011374016560097,0.688479262672811,3.790545220202334,0.016204458985116372,2.627013978041107,0.7604996470316511
"frozenset({'BC0101EN', 'DV0101EN', 'BD0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.02681439137224858,0.2233845065857324,0.022011374016560097,0.8208791208791208,3.674736146323008,0.01602145443047363,4.335706128877199,0.7479268209787708
"frozenset({'PY0101EN', 'BC0101EN', 'DS0101EN', 'DV0101EN'})",frozenset({'BD0101EN'}),0.029937825971653356,0.3916374458555559,0.020272858531985738,0.6771653543307087,1.7290618185178888,0.008548084833979293,1.8844401067401078,0.4346645916969659
"frozenset({'PY0101EN', 'BC0101EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.025282140436691518,0.426584553731915,0.020272858531985738,0.8018648018648018,1.8797323879868606,0.009487887936412084,2.8940614876353923,0.4801485626024239
"frozenset({'BC0101EN', 'DS0101EN', 'DV0101EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.021127383092200254,0.44010961487462064,0.020272858531985738,0.9595536959553695,2.1802606976189995,0.010974494095968913,13.84280710809988,0.5530231858084931
"frozenset({'BC0101EN', 'DS0101EN', 'DV0101EN'})","frozenset({'PY0101EN', 'BD0101EN'})",0.031234345994047796,0.21189262456905442,0.020272858531985738,0.6490566037735849,3.063139196532353,0.01365453098260902,2.24568230633549,0.6952533084909152
"frozenset({'BC0101EN', 'DV0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.02681439137224858,0.26619913368889414,0.020272858531985738,0.756043956043956,2.8401443143971368,0.013134890778298209,3.0079224700139924,0.6657570866965083
"frozenset({'BC0101EN', 'DV0101EN', 'BD0111EN'})",frozenset({'PY0101EN'}),0.022099773108996083,0.44010961487462064,0.021068450363909596,0.9533333333333333,2.1661270308873415,0.011342127732092833,11.997651109829537,0.5505127650244713
"frozenset({'DS0103EN', 'BC0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.021569378554380174,0.44010961487462064,0.020773786722456316,0.9631147540983607,2.1883519958379796,0.011280895833803156,15.179250441176958,0.5550062634760851
"frozenset({'DS0103EN', 'BC0101EN', 'DV0101EN'})",frozenset({'DS0101EN'}),0.021569378554380174,0.426584553731915,0.020007661254677785,0.9275956284153006,2.17447073575534,0.01080649752978278,7.919624654117711,0.5520248095077683
"frozenset({'BC0101EN', 'DS0101EN', 'DV0101EN'})",frozenset({'DS0103EN'}),0.031234345994047796,0.22745086483778768,0.020007661254677785,0.6405660377358491,2.8162831484183846,0.012903382245688926,2.149349299926365,0.6657152470338075
"frozenset({'PY0101EN', 'BC0101EN', 'DV0101EN'})",frozenset({'DS0101EN'}),0.04411114712555618,0.426584553731915,0.029937825971653356,0.678690714762859,1.5909875517653622,0.011120691960495126,1.7846214616701104,0.3886012153266599
"frozenset({'BC0101EN', 'DS0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.031234345994047796,0.44010961487462064,0.029937825971653356,0.9584905660377357,2.177845095047043,0.016191289985352332,13.48826836892956,0.558267644685668
"frozenset({'BC0101EN', 'DV0101EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.04702831717594366,0.26619913368889414,0.029937825971653356,0.6365914786967418,2.39141078287927,0.017418928680570614,2.0192175562629737,0.6105499296741149
"frozenset({'DA0101EN', 'BC0101EN', 'DS0101EN'})",frozenset({'DV0101EN'}),0.03748121519285735,0.1976898370510063,0.02660812682323128,0.7099056603773585,3.591007362680938,0.01919847149928161,2.765687065775393,0.7496234044078797
"frozenset({'DA0101EN', 'BC0101EN', 'DV0101EN'})",frozenset({'DS0101EN'}),0.038983999764269084,0.426584553731915,0.02660812682323128,0.6825396825396826,1.600010306441197,0.009978154681105474,1.8062586557444678,0.3902162147515478
"frozenset({'BC0101EN', 'DS0101EN', 'DV0101EN'})",frozenset({'DA0101EN'}),0.031234345994047796,0.2446592214986593,0.02660812682323128,0.8518867924528302,3.481932081834481,0.018966356048307778,5.099753026824338,0.7357848884787558
"frozenset({'DA0101EN', 'PY0101EN', 'BC0101EN', 'DS0101EN'})",frozenset({'DV0101EN'}),0.03541856970268439,0.1976898370510063,0.026107198632760703,0.7371048252911814,3.728592406604087,0.01910530735965732,3.0518253666604127,0.7586734020130876
"frozenset({'PY0101EN', 'BC0101EN', 'DS0101EN', 'DV0101EN'})",frozenset({'DA0101EN'}),0.029937825971653356,0.2446592214986593,0.026107198632760703,0.8720472440944882,3.564334255429922,0.01878263343717365,5.9032786996720175,0.7416459664743624
"frozenset({'DA0101EN', 'PY0101EN', 'BC0101EN', 'DV0101EN'})",frozenset({'DS0101EN'}),0.03774641247016531,0.426584553731915,0.026107198632760703,0.691647150663544,1.6213600436601985,0.010005162114194444,1.8596080675175102,0.39826699527629417
"frozenset({'DA0101EN', 'BC0101EN', 'DS0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.02660812682323128,0.44010961487462064,0.026107198632760703,0.9811738648947951,2.229385207079182,0.014396706184053322,29.740059868718603,0.5665198767095561
"frozenset({'DA0101EN', 'BC0101EN', 'DS0101EN'})","frozenset({'PY0101EN', 'DV0101EN'})",0.03748121519285735,0.18163066859180246,0.026107198632760703,0.6965408805031447,3.8349298931919567,0.019299460457648798,2.696802563604216,0.7680255718579644
"frozenset({'BC0101EN', 'DS0101EN', 'DV0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.031234345994047796,0.2233845065857324,0.026107198632760703,0.8358490566037735,3.7417503540380244,0.01912992966435229,4.731105879420249,0.7563701246131779
"frozenset({'DA0101EN', 'BC0101EN', 'DV0101EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.038983999764269084,0.26619913368889414,0.026107198632760703,0.6696900982615269,2.515748601361682,0.01572969166778422,2.2215527371386576,0.6269448190829432
"frozenset({'BC0101EN', 'DS0105EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.020950584907328283,0.44010961487462064,0.020184459439549753,0.9634317862165963,2.189072343922913,0.010963905584587463,15.310848608620937,0.5548090691442503
"frozenset({'PY0101EN', 'BC0101EN', 'DV0101EN'})",frozenset({'ML0101ENv3'}),0.04411114712555618,0.22529982025517872,0.02675545864395792,0.6065464261857046,2.69217447887317,0.01681722512532037,1.968974820166379,0.6575587190448513
"frozenset({'ML0101ENv3', 'BC0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.027816247753189735,0.44010961487462064,0.02675545864395792,0.9618644067796609,2.1855110051473856,0.014513260558044555,14.681570098843235,0.5579615005772817
"frozenset({'DA0101EN', 'ML0101ENv3', 'BC0101EN'})",frozenset({'DV0101EN'}),0.032648731473023544,0.1976898370510063,0.02339629313139052,0.7166064981949458,3.6249030748609146,0.016941970726566433,2.8310817214888053,0.7485704297967799
"frozenset({'DA0101EN', 'BC0101EN', 'DV0101EN'})",frozenset({'ML0101ENv3'}),0.038983999764269084,0.22529982025517872,0.02339629313139052,0.6001511715797431,2.66378894976481,0.014613204991672764,1.9374826801557632,0.6499318260350557
"frozenset({'ML0101ENv3', 'BC0101EN', 'DV0101EN'})",frozenset({'DA0101EN'}),0.027816247753189735,0.2446592214986593,0.02339629313139052,0.8411016949152542,3.437849960296156,0.016590791611081287,4.753611299368437,0.7294099710182016
"frozenset({'DA0101EN', 'PY0101EN', 'BC0101EN', 'DV0101EN'})",frozenset({'ML0101ENv3'}),0.03774641247016531,0.22529982025517872,0.022924831305065268,0.6073380171740826,2.695687979183474,0.014420571360259187,1.9729441953342264,0.653712486570296
"frozenset({'DA0101EN', 'PY0101EN', 'ML0101ENv3', 'BC0101EN'})",frozenset({'DV0101EN'}),0.03138167781477443,0.1976898370510063,0.022924831305065268,0.7305164319248827,3.6952654866947,0.016720992531475333,2.9772136708734442,0.7530143014800417
"frozenset({'PY0101EN', 'ML0101ENv3', 'BC0101EN', 'DV0101EN'})",frozenset({'DA0101EN'}),0.02675545864395792,0.2446592214986593,0.022924831305065268,0.8568281938325991,3.5021291598334234,0.01637886162239495,5.275764822147826,0.7341006162614283
"frozenset({'DA0101EN', 'ML0101ENv3', 'BC0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.02339629313139052,0.44010961487462064,0.022924831305065268,0.9798488664987405,2.2263745971055005,0.012627897745515254,27.784560361846847,0.5640356305972397
"frozenset({'DA0101EN', 'ML0101ENv3', 'BC0101EN'})","frozenset({'PY0101EN', 'DV0101EN'})",0.032648731473023544,0.18163066859180246,0.022924831305065268,0.7021660649819494,3.8659003483602237,0.01699482037894578,2.747737027879645,0.7663483466284472
"frozenset({'ML0101ENv3', 'BC0101EN', 'DV0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.027816247753189735,0.2233845065857324,0.022924831305065268,0.8241525423728813,3.689389899816445,0.01671111252565249,4.41641581797029,0.7498093581742079
"frozenset({'PY0101EN', 'DV0101EN'})",frozenset({'DS0101EN'}),0.18163066859180246,0.426584553731915,0.1150072192592156,0.6331927319922128,1.484331128384315,0.0375263815539522,1.56326086280251,0.3987146942233326
"frozenset({'DS0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.1218139493767864,0.44010961487462064,0.1150072192592156,0.944121915820029,2.145197205221232,0.061395728912641605,10.019856502633411,0.6078921324589502
"frozenset({'DA0101EN', 'DS0101EN'})",frozenset({'DV0101EN'}),0.14901140348292424,0.1976898370510063,0.10596104546659987,0.7110935337156417,3.5970161355951302,0.07650300539331883,2.7770585174764277,0.8484153580155235
"frozenset({'DA0101EN', 'DV0101EN'})",frozenset({'DS0101EN'}),0.1671921501605917,0.426584553731915,0.10596104546659987,0.6337680648572436,1.4856798243462235,0.03463945670286454,1.5657166708975525,0.3925364830587572
"frozenset({'DS0101EN', 'DV0101EN'})",frozenset({'DA0101EN'}),0.1218139493767864,0.2446592214986593,0.10596104546659987,0.8698597000483793,3.5553930676311993,0.07615813944439823,5.80404977383744,0.8184337998238862
"frozenset({'DA0101EN', 'PY0101EN', 'DS0101EN'})",frozenset({'DV0101EN'}),0.13893390694522204,0.1976898370510063,0.10230721631257919,0.736373276776246,3.7248919203987865,0.07484139488771857,3.0433567323447344,0.8495699002266772
"frozenset({'DA0101EN', 'PY0101EN', 'DV0101EN'})",frozenset({'DS0101EN'}),0.1590299672923358,0.426584553731915,0.10230721631257919,0.6433203631647212,1.508072332991721,0.034467488685177086,1.6076483966279764,0.4006109845830414
"frozenset({'DA0101EN', 'DS0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.10596104546659987,0.44010961487462064,0.10230721631257919,0.9655172413793104,2.193810834272205,0.055672741400561755,16.23682116863602,0.6086671971448347
"frozenset({'PY0101EN', 'DS0101EN', 'DV0101EN'})",frozenset({'DA0101EN'}),0.1150072192592156,0.2446592214986593,0.10230721631257919,0.889572124007174,3.6359640096870365,0.07416963958189389,6.840127745918176,0.8191815692599079
"frozenset({'DA0101EN', 'DS0101EN'})","frozenset({'PY0101EN', 'DV0101EN'})",0.14901140348292424,0.18163066859180246,0.10230721631257919,0.686573067035792,3.780050320570031,0.07524217547017281,2.611037040335177,0.8642339746862912
"frozenset({'DA0101EN', 'DV0101EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.1671921501605917,0.26619913368889414,0.10230721631257919,0.6119139936552697,2.2987076823864165,0.05780081078024618,1.8908202159169913,0.6783953340830393
"frozenset({'DS0101EN', 'DV0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.1218139493767864,0.2233845065857324,0.10230721631257919,0.8398645379777455,3.7597260025525325,0.07509586733578638,4.84974086068668,0.8358401622265782
"frozenset({'PY0101EN', 'DV0101EN'})",frozenset({'ML0101ENv3'}),0.18163066859180246,0.22529982025517872,0.10973274007720188,0.6041531473069436,2.6815518388903667,0.06881138309064085,1.9570704540766717,0.7662574633083936
"frozenset({'ML0101ENv3', 'DV0101EN'})",frozenset({'PY0101EN'}),0.11577334472699413,0.44010961487462064,0.10973274007720188,0.9478238737592264,2.153608650493229,0.0587797779166578,10.730777186134734,0.6057983893160177
"frozenset({'DA0101EN', 'ML0101ENv3'})",frozenset({'DV0101EN'}),0.1355452750685093,0.1976898370510063,0.10068656628458615,0.7428260869565217,3.7575330023913365,0.07389064294325873,3.119718300562444,0.8489373918849976
"frozenset({'DA0101EN', 'DV0101EN'})",frozenset({'ML0101ENv3'}),0.1671921501605917,0.22529982025517872,0.10068656628458615,0.6022206556221361,2.6729744166686413,0.063018204905328,1.9475626140328386,0.751535824543477
"frozenset({'ML0101ENv3', 'DV0101EN'})",frozenset({'DA0101EN'}),0.11577334472699413,0.2446592214986593,0.10068656628458615,0.8696869432425555,3.554686955657305,0.07236154989338386,5.796355310022989,0.8127794738103984
"frozenset({'ML0101ENv3', 'DV0101EN'})",frozenset({'DS0101EN'}),0.11577334472699413,0.426584553731915,0.07060140849220614,0.6098243827946042,1.4295510174000472,0.021214287897790195,1.469634239000199,0.3398219990528959
"frozenset({'DA0101EN', 'PY0101EN', 'ML0101ENv3'})",frozenset({'DV0101EN'}),0.1282081503963226,0.1976898370510063,0.09723900167958276,0.7584463341760515,3.836546913538926,0.07189355331912284,3.3214572017041593,0.8480796711794482
"frozenset({'DA0101EN', 'PY0101EN', 'DV0101EN'})",frozenset({'ML0101ENv3'}),0.1590299672923358,0.22529982025517872,0.09723900167958276,0.6114508060033352,2.713942715581374,0.06140957863343255,1.9938277873546977,0.7509570618589538
"frozenset({'DA0101EN', 'ML0101ENv3', 'DV0101EN'})",frozenset({'PY0101EN'}),0.10068656628458615,0.44010961487462064,0.09723900167958276,0.9657594381035995,2.194361144277039,0.052925875769025583,16.35167047840526,0.6052244727749315
"frozenset({'PY0101EN', 'ML0101ENv3', 'DV0101EN'})",frozenset({'DA0101EN'}),0.10973274007720188,0.2446592214986593,0.09723900167958276,0.8861439312567132,3.621951896309656,0.07039187491937982,6.634172309290077,0.8131330984354518
"frozenset({'DA0101EN', 'ML0101ENv3'})","frozenset({'PY0101EN', 'DV0101EN'})",0.1355452750685093,0.18163066859180246,0.09723900167958276,0.717391304347826,3.949725615777445,0.07261982274442964,2.895768403444391,0.8639178367166915
"frozenset({'ML0101ENv3', 'DV0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.11577334472699413,0.2233845065857324,0.09723900167958276,0.8399083736319675,3.7599222366373932,0.07137703019196327,4.851068797495482,0.8301458096022879
"frozenset({'PY0101EN', 'ML0101ENv3', 'DS0101EN'})",frozenset({'DV0101EN'}),0.11241417921442673,0.1976898370510063,0.06847983027374252,0.6091743119266055,3.0814649908858565,0.04625668950261988,2.0528593371230124,0.7610295441109768
"frozenset({'PY0101EN', 'ML0101ENv3', 'DV0101EN'})",frozenset({'DS0101EN'}),0.10973274007720188,0.426584553731915,0.06847983027374252,0.6240601503759398,1.4629225200876057,0.02166953831812913,1.5252850870731056,0.3554402297901764
"frozenset({'ML0101ENv3', 'DS0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.07060140849220614,0.44010961487462064,0.06847983027374252,0.9699499165275459,2.2038825868502494,0.037407471572631905,18.631907816116797,0.5877513960055598
"frozenset({'DA0101EN', 'ML0101ENv3', 'DS0101EN'})",frozenset({'DV0101EN'}),0.08097356867136164,0.1976898370510063,0.06323481745587411,0.7809315866084424,3.950286965975661,0.04722716585979417,3.6623726375146743,0.8126576217503501
"frozenset({'DA0101EN', 'ML0101ENv3', 'DV0101EN'})",frozenset({'DS0101EN'}),0.10068656628458615,0.426584553731915,0.06323481745587411,0.6280362891425226,1.4722433891434545,0.020283483510565053,1.5415897560173453,0.3566770724038993
"frozenset({'ML0101ENv3', 'DS0101EN', 'DV0101EN'})",frozenset({'DA0101EN'}),0.07060140849220614,0.2446592214986593,0.06323481745587411,0.8956594323873122,3.6608447738080465,0.045961531817462126,7.239186021156848,0.7820530522662067
